id,year,fips
E000299,2007,48141.0
E000299,2008,48141.0
E000299,2009,48141.0
E000299,2010.0,48141.0
E000299,2011,48141.0
E000299,2012,48141.0
E000299,2013,48141.0
E000299,2014,48141.0
E000299,2015,48141.0
E000299,2016,48141.0
E000299,2017.0,48141.0
F000010,1943,60050.0
F000010,1944,60050.0
F000010,1945,60050.0
F000010,1946,60050.0
F000010,1947,60050.0
F000010,1948,60050.0
F000010,1949,60050.0
F000010,1950,60050.0
F000010,1951,60050.0
F000010,1952,60050.0
F000010,1953,60050.0
F000010,1954,60050.0
F000010,1955,60050.0
F000010,1956,60050.0
F000010,1957,60050.0
F000010,1958,60050.0
F000010,1959,60050.0
F000010,1960,60050.0
F000010,1961,49049.0
F000010,1961.0,60050.0
F000010,1962,49049.0
F000010,1963,49049.0
F000010,1964,49049.0
F000010,1965,49049.0
F000010,1966.0,49049.0
F000010,1969,48201.0
F000010,1970,48201.0
F000010,1971,48201.0
F000010,1972,6001.0
F000010,1972.0,48201.0
F000010,1973.0,6001.0
F000010,2015,49049.0
F000010,2016,49049.0
F000010,2017.0,49049.0
F000030,1941,6075.0
F000030,1942,6075.0
F000030,1943,6075.0
F000030,1944,6075.0
F000030,1945,6075.0
F000030,1946,6075.0
F000030,1947,6075.0
F000030,1948,6075.0
F000030,1949,6075.0
F000030,1950,6075.0
F000030,1951,6075.0
F000030,1952,6075.0
F000030,1953,6075.0
F000030,1954,6075.0
F000030,1955,6053.0
F000030,1955.0,6075.0
F000030,1956,6053.0
F000030,1957,6053.0
F000030,1958,6053.0
F000030,1959,41047.0
F000030,1959.0,6053.0
F000030,1960,41047.0
F000030,1961,41047.0
F000030,1962,41047.0
F000030,1963.0,41047.0
F000030,1975,6053.0
F000030,1976,6053.0
F000030,1977,6053.0
F000030,1978,6053.0
F000030,1979,6053.0
F000030,1980.0,6053.0
F000043,1956,42101
F000043,1957,42101
F000043,1958,42101
F000043,1959,42101
F000043,1960,42101
F000043,1961,42101
F000043,1962,42101
F000043,1963,42101
F000043,1964,42101
F000043,1965,42101
F000043,1966,42101
F000043,1967,42101
F000043,1968,42101
F000043,1969,42101
F000043,1970,42101
F000043,1971,42101
F000043,1972,42101.0
F000043,1972.0,42101
F000043,1973,42101.0
F000043,1974,42101.0
F000043,1975,42101.0
F000043,1976,42101.0
F000043,1977,42101.0
F000043,1978,42101.0
F000043,1979,42101.0
F000043,1980,42101.0
F000043,1981.0,42101.0
F000043,1982,42101.0
F000043,1983,42101.0
F000043,1984,25017.0
F000043,1984.0,42101.0
F000043,1985,25017.0
F000043,1986.0,25017.0
F000061,1953,55105.0
F000061,1954,55105.0
F000061,1955,55105.0
F000061,1956,55105.0
F000061,1957,55105.0
F000061,1958,55105.0
F000061,1959,55105.0
F000061,1960,55105.0
F000061,1961,55105.0
F000061,1962,55105.0
F000061,1963,55105.0
F000061,1964,55105.0
F000061,1965,55105.0
F000061,1966,55105.0
F000061,1967,55105.0
F000061,1968,55105.0
F000061,1969,55105.0
F000061,1970,55105.0
F000061,1971,55025.0
F000061,1971.0,55105.0
F000061,1972,55025.0
F000061,1973,55025.0
F000061,1974,55025.0
F000061,1975.0,55025.0
F000061,1977,25017.0
F000061,1978,25017.0
F000061,1979,55025.0
F000061,1979.0,25017.0
F000061,1980,55025.0
F000061,1981,55025.0
F000061,1982,55025.0
F000061,1983,55025.0
F000061,1984,55025.0
F000061,1985,55105.0
F000061,1985.0,55025.0
F000062,1933,6075.0
F000062,1934,6075.0
F000062,1935,6075.0
F000062,1936,6075.0
F000062,1937,6075.0
F000062,1938,6075.0
F000062,1939,6075.0
F000062,1940,6075.0
F000062,1941,6075.0
F000062,1942,6075.0
F000062,1943,6075.0
F000062,1944,6075.0
F000062,1945,6075.0
F000062,1946,6075.0
F000062,1947,6075.0
F000062,1948,6075.0
F000062,1949,6075.0
F000062,1950,6075.0
F000062,1951,6085.0
F000062,1951.0,6075.0
F000062,1952,6085.0
F000062,1953,6085.0
F000062,1954,6085.0
F000062,1955.0,6085.0
F000116,1942,42003.0
F000116,1943,42003.0
F000116,1944,42003.0
F000116,1945,42003.0
F000116,1946,42003.0
F000116,1947,42003.0
F000116,1948,42003.0
F000116,1949,42003.0
F000116,1950,42003.0
F000116,1951,42003.0
F000116,1952,42003.0
F000116,1953,42003.0
F000116,1954,42003.0
F000116,1955,36081.0
F000116,1955.0,42003.0
F000116,1956,36081.0
F000116,1957,36081.0
F000116,1958,36081.0
F000116,1959,36109.0
F000116,1959.0,36081.0
F000116,1960,36109.0
F000116,1961,36109.0
F000116,1962,36109.0
F000116,1963.0,36109.0
F000116,1965,10003.0
F000116,1966,10003.0
F000116,1967,10003.0
F000116,1968,10003.0
F000116,1969,36109.0
F000116,1969.0,10003.0
F000116,1970,6073.0
F000116,1970,36109.0
F000116,1971,6073.0
F000116,1971,36109.0
F000116,1972,6073.0
F000116,1972,36109.0
F000116,1973,6073.0
F000116,1973.0,36109.0
F000116,1974,6073.0
F000116,1975,6073.0
F000116,1976,6073.0
F000116,1977,6073.0
F000116,1978,6073.0
F000116,1979,6073.0
F000116,1980,6073.0
F000116,1981,6073.0
F000116,1982,6073.0
F000116,1983,6073.0
F000116,1984,6073.0
F000116,1985,6073.0
F000116,1986,6073.0
F000116,1987,6073.0
F000116,1988,6073.0
F000116,1989,6073.0
F000116,1990,6073.0
F000116,1991,6073.0
F000116,1992.0,6073.0
F000238,1954,25017.0
F000238,1955,25017.0
F000238,1956,25017.0
F000238,1957,25017.0
F000238,1958,25017.0
F000238,1959,25017.0
F000238,1960,25017.0
F000238,1961,25017.0
F000238,1962,25017.0
F000238,1963,25017.0
F000238,1964,25017.0
F000238,1965,25017.0
F000238,1966,25017.0
F000238,1967,25017.0
F000238,1968,25017.0
F000238,1969,25017.0
F000238,1970,12099.0
F000238,1970.0,25017.0
F000238,1971,12099.0
F000238,1972,12099.0
F000238,1973,12099.0
F000238,1974,12099.0
F000238,1975,12099.0
F000238,1976,12099.0
F000238,1977,12099.0
F000238,1978,12099.0
F000238,1979,12099.0
F000238,1980,12099.0
F000238,1981,12099.0
F000238,1982,12099.0
F000238,1983,12099.0
F000238,1984.0,12099.0
F000246,1967,25003.0
F000246,1968,25003.0
F000246,1969,25003.0
F000246,1970,25003.0
F000246,1971,25003.0
F000246,1972,25003.0
F000246,1973,25003.0
F000246,1974,25003.0
F000246,1975,25003.0
F000246,1976,25003.0
F000246,1977,25003.0
F000246,1978,25003.0
F000246,1979,25003.0
F000246,1980,25003.0
F000246,1981,25003.0
F000246,1982,25003.0
F000246,1983,25003.0
F000246,1984,25003.0
F000246,1985,25003.0
F000246,1986,25015.0
F000246,1986.0,25003.0
F000246,1987,18141.0
F000246,1987.0,25015.0
F000246,1988,18141.0
F000246,1989,18141.0
F000246,1990.0,18141.0
F000246,1994,48085.0
F000246,1995,48085.0
F000246,1996,48085.0
F000246,1997,48085.0
F000246,1998,48085.0
F000246,1999,48085.0
F000246,2000,48085.0
F000246,2001,48085.0
F000246,2002,48085.0
F000246,2003,48085.0
F000246,2004,48085.0
F000246,2005,48085.0
F000246,2006,48085.0
F000246,2007,48085.0
F000246,2008,48085.0
F000246,2009.0,48085.0
F000262,1970,47157.0
F000262,1971,47157.0
F000262,1972,47157.0
F000262,1973,47157.0
F000262,1974,47157.0
F000262,1975,47157.0
F000262,1976,47157.0
F000262,1977,47157.0
F000262,1978,47157.0
F000262,1979,47157.0
F000262,1980,47157.0
F000262,1981,47157.0
F000262,1982,47157.0
F000262,1983,47157.0
F000262,1984,11001.0
F000262,1984.0,47157.0
F000262,1985,11001.0
F000262,1986,11001.0
F000262,1987,11001.0
F000262,1988,42101.0
F000262,1988.0,11001.0
F000262,1989,42101.0
F000262,1990,42101.0
F000262,1991,42101.0
F000262,1992,26161.0
F000262,1992.0,42101.0
F000262,1993,26161.0
F000262,1994,26161.0
F000262,1995,26161.0
F000262,1996.0,26161.0
F000339,1940,34017.0
F000339,1941,34017.0
F000339,1942,34017.0
F000339,1943,34017.0
F000339,1944,34017.0
F000339,1945,34017.0
F000339,1946,34017.0
F000339,1947,34017.0
F000339,1948,34017.0
F000339,1949,34017.0
F000339,1950,34017.0
F000339,1951,34017.0
F000339,1952,34017.0
F000339,1953,34017.0
F000339,1954,34017.0
F000339,1955,34017.0
F000339,1956,34017.0
F000339,1957,25017.0
F000339,1957.0,34017.0
F000339,1958,25017.0
F000339,1959,25017.0
F000339,1960,25017.0
F000339,1961,25017.0
F000339,1962,25017.0
F000339,1963,25017.0
F000339,1964,25017.0
F000339,1965,25017.0
F000339,1966,25017.0
F000339,1967,25017.0
F000339,1968,25025.0
F000339,1968,25017.0
F000339,1969,25025.0
F000339,1969,25017.0
F000339,1970,25025.0
F000339,1970,25017.0
F000339,1971.0,25025.0
F000339,1971,25017.0
F000339,1972,25017.0
F000339,1973,25017.0
F000339,1974,25017.0
F000339,1975,25017.0
F000339,1976,25017.0
F000339,1977.0,25017.0
F000372,1946,36061.0
F000372,1947,36061.0
F000372,1948,36061.0
F000372,1949,36061.0
F000372,1950,36061.0
F000372,1951,36061.0
F000372,1952,36061.0
F000372,1953,36061.0
F000372,1954,36061.0
F000372,1955,36061.0
F000372,1956,36061.0
F000372,1957,36061.0
F000372,1958,36061.0
F000372,1959,36061.0
F000372,1960,11001.0
F000372,1960.0,36061.0
F000372,1961,11001.0
F000372,1962,11001.0
F000372,1963,11001.0
F000372,1964.0,11001.0
F000372,1971,9003.0
F000372,1972,34027.0
F000372,1972.0,9003.0
F000372,1973,34027.0
F000372,1974,34027.0
F000372,1975,34027.0
F000372,1976,34027.0
F000372,1977,34027.0
F000372,1978,34027.0
F000372,1979,34027.0
F000372,1980,34027.0
F000372,1981,34027.0
F000372,1982,34027.0
F000372,1983.0,34027.0
F000439,1952,47037.0
F000439,1953,47037.0
F000439,1954,47037.0
F000439,1955,47037.0
F000439,1956,47037.0
F000439,1957,47037.0
F000439,1958,47037.0
F000439,1959,47037.0
F000439,1960,47037.0
F000439,1961,47037.0
F000439,1962,47037.0
F000439,1963,47037.0
F000439,1964,47037.0
F000439,1965,47037.0
F000439,1966.0,47037.0
F000439,1970,34021.0
F000439,1971,34021.0
F000439,1972,34021.0
F000439,1973,34021.0
F000439,1974,25025.0
F000439,1974.0,34021.0
F000439,1975,25025.0
F000439,1976,25025.0
F000439,1977,25025.0
F000439,1978,47037.0
F000439,1978.0,25025.0
F000439,1979,47037.0
F000439,1980,47037.0
F000439,1981,47037.0
F000439,1982,47037.0
F000439,1983,47037.0
F000439,1984,47037.0
F000439,1985,47037.0
F000439,1986,47037.0
F000439,1987,47037.0
F000439,1988,47037.0
F000439,1989,47037.0
F000439,1990,47037.0
F000439,1991,47037.0
F000439,1992,47037.0
F000439,1993,47037.0
F000439,1994.0,47037.0
F000440,1965,36085
F000440,1966,36085
F000440,1967,36085
F000440,1968,36085
F000440,1969,36085
F000440,1970,36085
F000440,1971,36085
F000440,1972,36085
F000440,1973,36085
F000440,1974,36085
F000440,1975,36085
F000440,1976,36085
F000440,1977,36085
F000440,1978,36085
F000440,1979,36085
F000440,1980,36085
F000440,1981,36085
F000440,1982,36085
F000440,1983,42101.0
F000440,1983.0,36085
F000440,1984,42101.0
F000440,1985,42101.0
F000440,1986,42101.0
F000440,1987,36061.0
F000440,1987.0,42101.0
F000440,1988,36061.0
F000440,1989,36061.0
F000440,1990,36061.0
F000440,1991,36061.0
F000440,1992,36061.0
F000440,1993,36061.0
F000440,1994.0,36061.0
F000443,1970,34003.0
F000443,1971,34003.0
F000443,1972,34003.0
F000443,1973,34003.0
F000443,1974,34003.0
F000443,1975,34003.0
F000443,1976,34003.0
F000443,1977,34003.0
F000443,1978,34003.0
F000443,1979,34003.0
F000443,1980,34003.0
F000443,1981,34003.0
F000443,1982,34003.0
F000443,1983,34003.0
F000443,1984,34027.0
F000443,1984.0,34003.0
F000443,1985,34027.0
F000443,1986,34027.0
F000443,1987,34027.0
F000443,1988,18141.0
F000443,1988.0,34027.0
F000443,1989,18141.0
F000443,1990,18141.0
F000443,1991,18141.0
F000443,1992,11001.0
F000443,1992.0,18141.0
F000443,1993,11001.0
F000443,1994.0,11001.0
F000444,1962,4017.0
F000444,1963,4017.0
F000444,1964,4017.0
F000444,1965,4017.0
F000444,1966,4017.0
F000444,1967,4017.0
F000444,1968,4017.0
F000444,1969,4017.0
F000444,1970,4017.0
F000444,1971,4017.0
F000444,1972,4017.0
F000444,1973,4017.0
F000444,1974,4017.0
F000444,1975,4017.0
F000444,1976,4017.0
F000444,1977,4017.0
F000444,1978,4017.0
F000444,1979,4017.0
F000444,1980,49049.0
F000444,1980.0,4017.0
F000444,1981,49049.0
F000444,1982,49049.0
F000444,1983,49049.0
F000444,1984,49049.0
F000444,1985,49049.0
F000444,1986,49049.0
F000444,1987.0,49049.0
F000445,1952,51550.0
F000445,1953,51550.0
F000445,1954,51550.0
F000445,1955,51550.0
F000445,1956,51550.0
F000445,1957,51550.0
F000445,1958,51550.0
F000445,1959,51550.0
F000445,1960,51550.0
F000445,1961,51550.0
F000445,1962,51550.0
F000445,1963,51550.0
F000445,1964,51550.0
F000445,1965,51550.0
F000445,1966,51550.0
F000445,1967,51550.0
F000445,1968,51550.0
F000445,1969,51550.0
F000445,1970,51085.0
F000445,1970.0,51550.0
F000445,1971,51085.0
F000445,1972,51085.0
F000445,1973,51085.0
F000445,1974,51540.0
F000445,1974.0,51085.0
F000445,1975,51540.0
F000445,1976,51540.0
F000445,1977.0,51540.0
F000446,1969,19167.0
F000446,1970,19167.0
F000446,1971,19167.0
F000446,1972,19167.0
F000446,1973,19167.0
F000446,1974,19167.0
F000446,1975,19167.0
F000446,1976,19167.0
F000446,1977,19167.0
F000446,1978,19167.0
F000446,1979,19167.0
F000446,1980,19167.0
F000446,1981,19167.0
F000446,1982,19167.0
F000446,1983,19167.0
F000446,1984,19167.0
F000446,1985,19167.0
F000446,1986,19167.0
F000446,1987,19167.0
F000446,1988,19167.0
F000446,1989,19167.0
F000446,1990,19167.0
F000446,1991,19169.0
F000446,1991.0,19167.0
F000446,1992,19169.0
F000446,1993,19169.0
F000446,1994,19169.0
F000446,1995,6073.0
F000446,1995.0,19169.0
F000446,1996,6073.0
F000446,1997,6073.0
F000446,1998,6073.0
F000446,1999,19167.0
F000446,1999.0,6073.0
F000446,2000,19167.0
F000446,2001,19167.0
F000446,2002,19167.0
F000446,2003,19167.0
F000446,2004,19167.0
F000446,2005,19167.0
F000446,2006,19167.0
F000446,2007,19167.0
F000446,2008.0,19167.0
F000447,1958,42091.0
F000447,1959,42091.0
F000447,1960,42091.0
F000447,1961,42091.0
F000447,1962,42091.0
F000447,1963,42091.0
F000447,1964,42091.0
F000447,1965,42091.0
F000447,1966,42091.0
F000447,1967,42091.0
F000447,1968,42091.0
F000447,1969,42091.0
F000447,1970,42091.0
F000447,1971,42091.0
F000447,1972,42091.0
F000447,1973,42091.0
F000447,1974,42091.0
F000447,1975,42091.0
F000447,1976,42027.0
F000447,1976.0,42091.0
F000447,1977,42027.0
F000447,1978,42027.0
F000447,1979,42027.0
F000447,1980,42003.0
F000447,1980.0,42027.0
F000447,1981,42003.0
F000447,1982,42003.0
F000447,1983.0,42003.0
F000448,1975,20059.0
F000448,1976,20059.0
F000448,1977,20059.0
F000448,1978,20059.0
F000448,1979.0,20059.0
F000449,1960,22033.0
F000449,1961,22033.0
F000449,1962,22033.0
F000449,1963,22033.0
F000449,1964,22033.0
F000449,1965,22033.0
F000449,1966,22033.0
F000449,1967,22033.0
F000449,1968,22033.0
F000449,1969,22033.0
F000449,1970,22033.0
F000449,1971,22033.0
F000449,1972,22033.0
F000449,1973,22033.0
F000449,1974,22033.0
F000449,1975,22033.0
F000449,1976,22033.0
F000449,1977,22033.0
F000449,1978,22033.0
F000449,1979,22033.0
F000449,1980,22033.0
F000449,1981,22033.0
F000449,1982,11001.0
F000449,1982.0,22033.0
F000449,1983,11001.0
F000449,1984,11001.0
F000449,1985,11001.0
F000449,1986,39081.0
F000449,1986.0,11001.0
F000449,1987,39081.0
F000449,1988,39081.0
F000449,1989,39081.0
F000449,1990,39081.0
F000449,1991,39081.0
F000449,1992,39081.0
F000449,1993,39081.0
F000449,1994,39081.0
F000449,1995,39081.0
F000449,1996.0,39081.0
F000449,1997,31109.0
F000449,1998,31109.0
F000449,1999,31109.0
F000449,2000,31109.0
F000449,2001.0,31109.0
F000450,1943,36061.0
F000450,1944,36061.0
F000450,1945,36061.0
F000450,1946,36061.0
F000450,1947,36061.0
F000450,1948,36061.0
F000450,1949,36061.0
F000450,1950,36061.0
F000450,1951,36061.0
F000450,1952,36061.0
F000450,1953,36061.0
F000450,1954,36061.0
F000450,1955,36061.0
F000450,1956,36061.0
F000450,1957,36061.0
F000450,1958,36061.0
F000450,1959,36061.0
F000450,1960,36061.0
F000450,1961,37135.0
F000450,1961.0,36061.0
F000450,1962,37135.0
F000450,1963,37135.0
F000450,1964,37135.0
F000450,1965,37135.0
F000450,1966,37135.0
F000450,1967,37135.0
F000450,1968,37135.0
F000450,1969,37135.0
F000450,1970,37135.0
F000450,1971,37135.0
F000450,1972,37081.0
F000450,1972.0,37135.0
F000450,1973,37081.0
F000450,1974,37081.0
F000450,1975,37081.0
F000450,1976,37081.0
F000450,1977,37081.0
F000450,1978,37081.0
F000450,1979,37081.0
F000450,1980,37081.0
F000450,1981,37081.0
F000450,1982,37081.0
F000450,1983,37081.0
F000450,1984,37081.0
F000450,1985,37027.0
F000450,1985.0,37081.0
F000450,1986,37027.0
F000450,1987,37121.0
F000450,1987.0,37027.0
F000450,1988,37121.0
F000450,1989,37121.0
F000450,1990,37121.0
F000450,1991,37121.0
F000450,1992,37121.0
F000450,1993,37121.0
F000450,1994.0,37121.0
F000451,1963,42101
F000451,1964,42101
F000451,1965,42101
F000451,1966,42101
F000451,1967,42101
F000451,1968,42101
F000451,1969,42101
F000451,1970,42101
F000451,1971,42101
F000451,1972,42101
F000451,1973,42101
F000451,1974,42101
F000451,1975,42101
F000451,1976,42101
F000451,1977,42101
F000451,1978,42101
F000451,1979,42101
F000451,1980,42101
F000451,1981,12086.0
F000451,1981.0,42101
F000451,1982,12086.0
F000451,1983,12086.0
F000451,1984,12086.0
F000451,1985,42041.0
F000451,1985.0,12086.0
F000451,1986,42041.0
F000451,1987,42041.0
F000451,1988.0,42041.0
F000451,1995,42017.0
F000451,1996,42017.0
F000451,1997,42017.0
F000451,1998,42017.0
F000451,1999,42017.0
F000451,2000,42017.0
F000451,2001,42017.0
F000451,2002,42017.0
F000451,2003,42017.0
F000451,2004.0,42017.0
F000451,2020,42017.0
F000452,1960,72127.0
F000452,1961,72127.0
F000452,1962,72127.0
F000452,1963,72127.0
F000452,1964,72127.0
F000452,1965,72127.0
F000452,1966,72127.0
F000452,1967,72127.0
F000452,1968,72127.0
F000452,1969,72127.0
F000452,1970,72127.0
F000452,1971,72127.0
F000452,1972,72127.0
F000452,1973,72127.0
F000452,1974,72127.0
F000452,1975,72127.0
F000452,1976,72127.0
F000452,1977,72127.0
F000452,1978,11001.0
F000452,1978.0,72127.0
F000452,1979,11001.0
F000452,1980,11001.0
F000452,1981,11001.0
F000452,1982,51540.0
F000452,1982.0,11001.0
F000452,1983,51540.0
F000452,1984,51540.0
F000452,1985.0,51540.0
F000453,1954,29101.0
F000453,1955,29101.0
F000453,1956,29101.0
F000453,1957,29101.0
F000453,1958,29101.0
F000453,1959,29101.0
F000453,1960,29101.0
F000453,1961,29101.0
F000453,1962,29101.0
F000453,1963,29101.0
F000453,1964,29101.0
F000453,1965,29101.0
F000453,1966,29101.0
F000453,1967,29101.0
F000453,1968,29101.0
F000453,1969,29101.0
F000453,1970,29101.0
F000453,1971,29101.0
F000453,1972,29101.0
F000453,1973,40125.0
F000453,1973.0,29101.0
F000453,1974,40125.0
F000453,1975,40119.0
F000453,1975.0,40125.0
F000453,1976,40119.0
F000453,1977.0,40119.0
F000453,1979,40109.0
F000453,1980,40109.0
F000453,1981.0,40109.0
F000454,1955,55025.0
F000454,1956,55025.0
F000454,1957,55025.0
F000454,1958,55025.0
F000454,1959,55025.0
F000454,1960,55025.0
F000454,1961,55025.0
F000454,1962,55025.0
F000454,1963,55025.0
F000454,1964,55025.0
F000454,1965,55025.0
F000454,1966,55025.0
F000454,1967,55025.0
F000454,1968,55025.0
F000454,1969,55025.0
F000454,1970,55025.0
F000454,1971,55025.0
F000454,1972,55025.0
F000454,1973,55025.0
F000454,1974,55025.0
F000454,1975,25017.0
F000454,1975.0,55025.0
F000454,1976,25017.0
F000454,1977,25017.0
F000454,1978,25017.0
F000454,1979,25017.0
F000454,1980,25017.0
F000454,1981,25017.0
F000454,1982,25017.0
F000454,1983,25017.0
F000454,1984.0,25017.0
F000455,1952,39035.0
F000455,1953,39035.0
F000455,1954,39035.0
F000455,1955,39035.0
F000455,1956,39035.0
F000455,1957,39035.0
F000455,1958,39035.0
F000455,1959,39035.0
F000455,1960,39035.0
F000455,1961,39035.0
F000455,1962,39035.0
F000455,1963,39035.0
F000455,1964,39035.0
F000455,1965,39035.0
F000455,1966,39035.0
F000455,1967,39035.0
F000455,1968,39035.0
F000455,1969,39035.0
F000455,1970,39035.0
F000455,1971,39049.0
F000455,1971.0,39035.0
F000455,1972,39049.0
F000455,1973,39049.0
F000455,1974,39049.0
F000455,1975,39035.0
F000455,1975.0,39049.0
F000455,1976,39035.0
F000455,1977,39035.0
F000455,1978,39035.0
F000455,1979,39035.0
F000455,1980,39035.0
F000455,1981,39035.0
F000455,1982,39035.0
F000455,1983.0,39035.0
F000455,2000,39035.0
F000455,2001,39035.0
F000455,2002,39035.0
F000455,2003,39035.0
F000455,2004,39035.0
F000455,2005,39035.0
F000455,2006,39035.0
F000455,2007,39035.0
F000455,2008.0,39035.0
F000456,1951,28075.0
F000456,1952,28075.0
F000456,1953,28075.0
F000456,1954,28075.0
F000456,1955,28075.0
F000456,1956,28075.0
F000456,1957,28075.0
F000456,1958,28075.0
F000456,1959,28075.0
F000456,1960,28075.0
F000456,1961,28075.0
F000456,1962,28075.0
F000456,1963,28075.0
F000456,1964,28075.0
F000456,1965,28075.0
F000456,1966,28075.0
F000456,1967,28071.0
F000456,1967.0,28075.0
F000456,1968,28071.0
F000456,1969,28071.0
F000456,1970,28071.0
F000456,1971,28071.0
F000456,1972,28071.0
F000456,1973,28049.0
F000456,1973.0,28071.0
F000456,1974,28049.0
F000456,1975,28049.0
F000456,1976.0,28049.0
F000456,1996,22119.0
F000456,1997,22119.0
F000456,1998,22119.0
F000456,1999,22119.0
F000456,2000.0,22119.0
F000457,1951,36061.0
F000457,1952,36061.0
F000457,1953,36061.0
F000457,1954,36061.0
F000457,1955,36061.0
F000457,1956,36061.0
F000457,1957,36061.0
F000457,1958,36061.0
F000457,1959,36061.0
F000457,1960,36061.0
F000457,1961,36061.0
F000457,1962,36061.0
F000457,1963,36061.0
F000457,1964,36061.0
F000457,1965,36061.0
F000457,1966,36061.0
F000457,1967,36061.0
F000457,1968,36061.0
F000457,1969,25017.0
F000457,1969.0,36061.0
F000457,1970,25017.0
F000457,1971,25017.0
F000457,1972,25017.0
F000457,1973.0,25017.0
F000458,1973,47157.0
F000458,1974,47157.0
F000458,1975,47157.0
F000458,1976,47157.0
F000458,1977,47157.0
F000458,1978,47157.0
F000458,1979,47157.0
F000458,1980,47157.0
F000458,1981,47157.0
F000458,1982,47157.0
F000458,1983,47157.0
F000458,1984,47157.0
F000458,1985,47157.0
F000458,1986,47033.0
F000458,1986.0,47157.0
F000458,1987,47033.0
F000458,1988,47033.0
F000458,1989,47033.0
F000458,1990.0,47033.0
F000459,1962,36061.0
F000459,1963,36061.0
F000459,1964,36061.0
F000459,1965,36061.0
F000459,1966,36061.0
F000459,1967,36061.0
F000459,1968,36061.0
F000459,1969,36061.0
F000459,1970,36061.0
F000459,1971,36061.0
F000459,1972,36061.0
F000459,1973,36061.0
F000459,1974,36061.0
F000459,1975,36061.0
F000459,1976,17031.0
F000459,1976.0,36061.0
F000459,1977,17031.0
F000459,1978,17031.0
F000459,1979,17031.0
F000459,1980,17019
F000459,1980.0,17031.0
F000459,1981,17019
F000459,1982,17019
F000459,1983,47093.0
F000459,1983.0,17019
F000459,1984,47093.0
F000459,1985,47093.0
F000459,1986.0,47093.0
F000460,1961,48355.0
F000460,1962,48355.0
F000460,1963,48355.0
F000460,1964,48355.0
F000460,1965,48355.0
F000460,1966,48355.0
F000460,1967,48355.0
F000460,1968,48355.0
F000460,1969,48355.0
F000460,1970,48355.0
F000460,1971,48355.0
F000460,1972,48355.0
F000460,1973,48355.0
F000460,1974,48355.0
F000460,1975,48355.0
F000460,1976,48355.0
F000460,1977,48355.0
F000460,1978,48355.0
F000460,1979,48355.0
F000460,1980,48453.0
F000460,1980.0,48355.0
F000460,1981,48453.0
F000460,1982,48453.0
F000460,1983,48453.0
F000460,1984,48453.0
F000460,1985,48029.0
F000460,1985.0,48453.0
F000460,1986,48029.0
F000460,1987,48029.0
F000460,1988,48029.0
F000460,1989.0,48029.0
F000461,1954,56021.0
F000461,1955,56021.0
F000461,1956,56021.0
F000461,1957,56021.0
F000461,1958,56021.0
F000461,1959,56021.0
F000461,1960,56021.0
F000461,1961,56021.0
F000461,1962,56021.0
F000461,1963,56021.0
F000461,1964,56021.0
F000461,1965,56021.0
F000461,1966,56021.0
F000461,1967,56021.0
F000461,1968,56021.0
F000461,1969,56021.0
F000461,1970,56021.0
F000461,1971,56021.0
F000461,1972,48041.0
F000461,1972.0,56021.0
F000461,1973,48041.0
F000461,1974,48041.0
F000461,1975,48041.0
F000461,1976,48201.0
F000461,1976.0,48041.0
F000461,1977,48201.0
F000461,1978,48201.0
F000461,1979,48201.0
F000461,1980,48201.0
F000461,1981,48201.0
F000461,1982,48201.0
F000461,1983,48201.0
F000461,1984,48201.0
F000461,1985.0,48201.0
F000462,1948,36061.0
F000462,1949,36061.0
F000462,1950,36061.0
F000462,1951,36061.0
F000462,1952,36061.0
F000462,1953,36061.0
F000462,1954,36061.0
F000462,1955,36061.0
F000462,1956,36061.0
F000462,1957,36061.0
F000462,1958,36061.0
F000462,1959,36061.0
F000462,1960,36061.0
F000462,1961,36061.0
F000462,1962,36059.0
F000462,1962.0,36061.0
F000462,1963,36059.0
F000462,1964,36059.0
F000462,1965,36059.0
F000462,1966,25025.0
F000462,1966.0,36059.0
F000462,1967,25025.0
F000462,1968,25025.0
F000462,1969,25025.0
F000462,1970,11001.0
F000462,1970.0,25025.0
F000462,1971,11001.0
F000462,1972,11001.0
F000462,1973.0,11001.0
F000462,2003,12099.0
F000462,2004,12099.0
F000462,2005,12099.0
F000462,2006,12099.0
F000462,2007,12099.0
F000462,2008,12099.0
F000462,2009,12099.0
F000462,2010,12099.0
F000462,2011.0,12099.0
F000463,1951,31109.0
F000463,1952,31109.0
F000463,1953,31109.0
F000463,1954,31109.0
F000463,1955,31109.0
F000463,1956,31109.0
F000463,1957,31109.0
F000463,1958,31109.0
F000463,1959,31109.0
F000463,1960,31109.0
F000463,1961,31109.0
F000463,1962,31109.0
F000463,1963,31109.0
F000463,1964,31109.0
F000463,1965,31109.0
F000463,1966,31109.0
F000463,1967,31109.0
F000463,1968,31109.0
F000463,1969,31109.0
F000463,1970,31109.0
F000463,1971,31109.0
F000463,1972,31109.0
F000463,1973,31109.0
F000463,1974,31109.0
F000463,1975,31109.0
F000463,1976,31109.0
F000463,1977,31109.0
F000463,1978,31109.0
F000463,1979,31109.0
F000463,1980,31109.0
F000463,1981,31109.0
F000463,1982,31109.0
F000463,1983,31109.0
F000463,1984,31109.0
F000463,1985,31109.0
F000463,1986,31109.0
F000463,1987,31109.0
F000463,1988.0,31109.0
F000463,1990,31031.0
F000463,1991,31031.0
